id,name,category,昨日收盤價,昨日漲跌幅,開盤位置,開盤價,收盤價,漲跌幅,A轉跌幅,成交量,三大買賣超,融券5N,昨日融券,融券差額(張),融券增加,融資5N,昨日融資,融資差額(張),融資增加,投信買賣超(張),投信買賣超%,投信持股比例,外資買賣超(張),外資買賣超%,外資持股比例,自營商買賣超(張),自營商買賣超%,自營商持股比例,主力買賣超(張),主力今日%,投信5買%,投信10買%,投信20買%,投信5買N天,投信10買N天,投信20買N天,外資5買%,外資10買%,外資20買%,外資5買N天,外資10買N天,外資20買N天,主力5買%,主力10買%,主力20買%,月增率%,年增率%,累計年增率%,ma5距離,ma10距離,ma20距離,ma60距離,買超主力,買超趴數,買超主力2,買超趴數2,買超主力3,買超趴數3
6823,濾能,半導體業,99.0,4.1,2.02,101.0,103.5,4.55,0.0,68.82,-1.0,,,,,,,,,0.0,0.0,0.0,-1.0,-0.0,35.12,0.0,0.0,0.0,-2.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,1.0,3.0,4.0,-0.06,-0.2,-0.21,,,,6.12,7.95,11.53,10.94,統一-基隆,10.14%,華南永昌-高雄,8.7%,元富-新店,7.25%
6829,千附精密,電機機械,78.2,-2.13,1.02,79.0,81.3,3.96,-1.22,1573.42,236.0,,,,,,,,,92.0,0.16,3.28,67.0,0.11,1.45,77.0,0.13,0.28,-18.0,-0.03,0.78,0.78,0.86,4.0,4.0,6.0,0.15,0.16,0.12,4.0,6.0,10.0,-0.46,-0.81,-1.3,,,,3.06,6.6,9.49,7.94,永豐金證券,7.12%,元大證券,5.59%,凱基-台北,2.67%
7402,邑錡,光電業,40.8,1.24,-1.35,40.25,40.15,-1.59,-0.25,13.8,1.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,13.44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.02,2.0,4.0,9.0,-0.0,0.0,0.02,-23.22,-15.31,21.91,-0.23,0.01,,,凱基-和平,14.29%,華南永昌,14.29%,元大-景美,14.29%
7556,意德士科技,半導體業,105.0,0.0,0.0,105.0,106.0,0.95,0.0,5.31,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.7,,,,元大-竹科,20%,永豐金-古亭,20%,永豐金-新竹,20%
8011,台通,通信網路業,15.55,3.67,0.32,15.6,15.4,-0.96,-3.75,653.23,-19.0,2.0,-2.0,-1.0,-0.5,3.0,47.0,26.0,-0.45,0.0,0.0,0.0,-18.0,-0.01,3.04,-1.0,-0.0,0.02,26.0,0.02,-0.0,-0.0,0.0,0.0,0.0,0.0,0.13,0.08,0.02,3.0,4.0,9.0,0.3,0.22,0.1,,,,0.23,0.77,0.93,0.9,國票-嘉義,11.64%,凱基-中壢,6.13%,新光-新竹,4.59%
8016,矽創,半導體業,192.0,-1.03,1.3,194.5,192.0,0.0,-2.29,1841.57,-82.0,3.0,23.0,23.0,0.0,4.0,73.0,37.0,-0.49,-86.0,-0.07,1.08,9.0,0.01,25.07,-5.0,-0.0,0.87,-298.0,-0.25,-0.07,-0.07,0.23,1.0,1.0,2.0,-0.06,-0.41,-0.95,2.0,3.0,9.0,-0.52,-0.73,-0.04,,,,0.7,2.2,1.62,15.36,摩根大通,3.8%,康和,1.95%,美商高盛,1.9%
8021,尖點,其他電子業,29.85,-0.5,-0.34,29.75,29.85,0.0,-1.16,232.99,113.0,0.0,0.0,-6.0,-inf,4.0,13.0,-62.0,-5.77,0.0,0.0,0.0,113.0,0.08,6.58,0.0,0.0,0.17,22.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.29,0.5,5.0,9.0,16.0,0.09,0.11,0.83,,,,0.06,0.38,0.37,2.35,台灣摩根士丹利,14.16%,凱基-台北,11.16%,摩根大通,7.73%
8024,佑華,半導體業,23.95,-0.83,0.21,24.0,23.95,0.0,-0.21,108.02,-8.0,0.0,0.0,0.0,,4.0,-7.0,6.0,-1.86,0.0,0.0,0.0,-8.0,-0.02,5.61,0.0,0.0,0.3,-3.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.13,0.83,3.0,7.0,16.0,0.29,0.34,0.85,,,,0.02,0.55,1.2,1.98,元大-新莊,12.04%,兆豐-新莊,9.26%,富邦-桃園,9.26%
8027,鈦昇,電機機械,56.8,-1.22,-0.53,56.5,56.7,-0.18,-1.56,275.9,3.0,2.0,0.0,0.0,,3.0,3.0,-14.0,-5.67,0.0,0.0,0.12,4.0,0.0,6.12,-1.0,-0.0,0.18,-19.0,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,-0.41,-0.12,3.0,6.0,12.0,-0.01,0.09,0.45,-21.15,-6.12,31.51,-0.2,0.97,1.79,1.39,台灣企銀-北高雄,3.62%,凱基-台北,3.62%,元大-竹南,3.62%
8028,昇陽半導體,半導體業,58.1,2.83,1.89,59.2,63.9,9.98,0.0,25213.69,152.0,5.0,16.0,124.0,6.75,3.0,233.0,538.0,1.31,0.0,0.0,2.98,29.0,0.02,15.59,123.0,0.08,0.25,2737.0,1.84,-0.0,-0.48,-0.72,0.0,0.0,2.0,0.73,0.98,0.87,5.0,8.0,13.0,2.45,1.72,1.1,-2.51,15.41,10.65,6.0,7.76,8.13,8.73,凱基-台北,6.33%,統一,2.99%,凱基-市政,1.56%
8032,光菱,電子通路業,30.3,-0.16,-0.33,30.2,30.3,0.0,0.0,41.01,-9.0,0.0,0.0,0.0,,0.0,0.0,-14.0,-inf,0.0,0.0,0.0,-9.0,-0.02,0.39,0.0,0.0,0.01,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.06,-0.12,0.0,1.0,4.0,-0.01,-0.04,-0.11,,,,0.13,0.29,0.47,0.4,凱基-汐止,48.78%,兆豐-桃鶯,7.32%,元大-大天母,7.32%
8033,雷虎,其他,41.0,0.12,1.95,41.8,45.1,10.0,0.0,9292.52,577.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.13,577.0,0.44,3.7,0.0,0.0,0.0,5272.0,3.97,0.0,0.0,0.0,0.0,0.0,1.0,-0.67,-2.41,-0.31,1.0,3.0,12.0,0.62,-3.26,-6.67,,,,2.95,2.73,5.46,18.24,統一,48.93%,新加坡商瑞銀,3.91%,元大-大同,2.52%
8034,榮群,通信網路業,15.7,0.32,0.0,15.7,15.75,0.32,-0.94,123.12,-6.0,0.0,0.0,0.0,,4.0,11.0,14.0,0.27,0.0,0.0,0.0,-6.0,-0.01,3.06,-0.0,-0.0,0.0,12.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.01,-0.21,3.0,3.0,6.0,0.14,0.14,0.15,,,,0.11,0.44,0.61,1.23,永豐金-板新,30.89%,日盛-永康,8.94%,統一-汐止,8.13%
8038,長園科,電子零組件業,40.8,0.12,1.47,41.4,40.8,0.0,-1.45,558.82,-33.0,,,,,,,,,0.0,0.0,0.0,-33.0,-0.06,2.9,-0.0,-0.0,0.0,-61.0,-0.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.06,0.18,0.5,2.0,5.0,11.0,-0.09,-0.28,-0.93,,,,0.74,1.6,1.63,4.89,大昌-桃園,6.8%,日盛-忠孝,4.29%,富邦-台北,3.76%
8039,台虹,電子零組件業,42.8,-0.35,-0.12,42.75,42.9,0.23,-0.58,158.94,48.0,0.0,0.0,0.0,,3.0,-6.0,8.0,-2.33,0.0,0.0,0.0,47.0,0.02,13.37,1.0,0.0,0.63,-10.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.04,0.16,0.39,4.0,8.0,17.0,0.01,0.05,0.15,,,,0.25,0.44,0.71,2.17,摩根大通,15.72%,富邦-高雄,9.43%,元大-汐止,8.18%
8040,九暘,半導體業,59.2,1.72,1.35,60.0,61.7,4.22,-2.83,7051.98,1333.0,4.0,3.0,-8.0,-3.67,3.0,-163.0,349.0,-3.14,0.0,0.0,0.0,1227.0,1.78,4.04,106.0,0.15,1.49,1377.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,2.26,3.13,5.0,7.0,13.0,2.43,1.9,2.7,-18.03,3.07,20.97,2.98,4.15,3.75,5.43,摩根大通,6.23%,新加坡商瑞銀,4.52%,元大-士林,3.56%
8042,金山電,電子零組件業,35.75,0.42,1.26,36.2,36.15,1.12,-0.14,9.58,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,inf,0.0,0.0,0.0,0.0,0.0,4.64,0.0,0.0,0.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2.0,5.0,9.0,-0.0,0.0,-0.0,,,,0.53,0.79,0.91,0.36,富邦-陽明,40%,元大-草屯,10%,永豐金-中和,10%
8043,蜜望實,電子零組件業,26.95,-0.55,-0.19,26.9,26.75,-0.74,-2.19,267.2,7.0,2.0,-15.0,-33.0,1.2,2.0,0.0,7.0,inf,0.0,0.0,0.0,7.0,0.01,0.59,0.0,0.0,0.13,-12.0,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.06,3.0,5.0,11.0,-0.11,-0.15,-0.13,,,,0.2,0.99,1.06,1.82,群益金鼎-丹鳳,11.24%,凱基-汐止,3.75%,凱基-台北,3.75%
8044,網家,電子商務,51.8,-2.08,0.39,52.0,56.9,9.85,0.0,2637.53,85.0,2.0,-13.0,60.0,-5.62,4.0,-34.0,365.0,-11.74,0.0,0.0,0.29,-8.0,-0.01,15.09,93.0,0.07,1.07,255.0,0.2,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.19,-0.47,0.11,2.0,4.0,9.0,0.25,0.13,0.48,,,,4.3,5.75,5.62,7.13,富邦-南屯,4.44%,元富-安南,4.17%,玉山證券,3.3%
8046,南電,電子零組件業,295.5,3.14,1.69,300.5,310.5,5.08,-1.27,19063.26,1112.0,2.0,-16.0,114.0,-8.12,2.0,-873.0,-522.0,-0.4,3.0,0.0,4.73,1063.0,0.16,10.36,46.0,0.01,0.88,409.0,0.06,0.01,0.13,1.03,3.0,6.0,14.0,0.6,0.67,0.33,4.0,5.0,10.0,0.37,0.5,1.06,-0.85,25.01,24.48,24.7,34.1,45.5,84.67,台灣摩根士丹利,3.98%,凱基-台北,2.92%,新加坡商瑞銀,1.42%
8047,星雲,其他電子業,12.4,-1.98,0.0,12.4,12.9,4.03,0.0,18.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,,,,,,,,凱基-汐止,55.56%,凱基-湖口,16.67%,合庫-基隆,11.11%
8048,德勝,通信網路業,32.75,0.15,0.0,32.75,32.8,0.15,0.0,18.17,0.0,0.0,0.0,0.0,,3.0,-4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,6.0,0.01,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.01,0.01,0.0,4.0,7.0,0.07,0.09,0.18,,,,0.29,0.65,1.17,2.36,元大-雙和,61.11%,元大-大雅,16.67%,凱基-民權,5.56%
8049,晶采,光電業,28.75,0.35,0.52,28.9,28.7,-0.17,-0.69,289.97,20.0,0.0,0.0,0.0,,3.0,-21.0,8.0,-1.38,0.0,0.0,0.61,-11.0,-0.01,5.82,31.0,0.03,0.37,-9.0,-0.01,0.0,0.0,-0.21,0.0,0.0,0.0,0.06,-0.03,0.13,2.0,5.0,9.0,0.23,0.11,-0.11,,,,0.26,0.54,0.91,0.83,元富,10.69%,元大-南投,6.9%,元大-歸仁,6.55%
8050,廣積,電腦及週邊設備業,76.1,2.01,0.79,76.7,78.2,2.76,-2.25,10327.78,2090.0,3.0,25.0,54.0,1.16,2.0,23.0,-418.0,-19.17,448.0,0.23,3.96,1499.0,0.78,6.45,143.0,0.07,0.63,484.0,0.25,0.03,-0.1,-0.1,1.0,2.0,4.0,0.93,0.11,0.17,3.0,4.0,8.0,0.28,-1.09,-1.91,,,,2.7,3.33,4.33,6.88,永豐金證券,7.57%,港商野村,3.64%,美商高盛,3.43%
8054,安國,半導體業,34.6,1.47,0.58,34.8,34.7,0.29,-0.57,403.65,32.0,3.0,26.0,9.0,-0.65,1.0,-34.0,-50.0,0.47,0.0,0.0,0.0,34.0,0.04,3.42,-2.0,-0.0,0.5,-11.0,-0.01,0.0,-0.0,0.0,0.0,0.0,0.0,0.43,0.11,1.69,4.0,5.0,13.0,0.17,-0.02,0.72,,,,0.8,1.3,1.21,1.64,大昌-新店,13.37%,台灣摩根士丹利,6.44%,凱基,4.95%
8059,凱碩,通信網路業,9.77,0.0,0.31,9.8,9.82,0.51,-0.1,27.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.01,2.0,2.0,3.0,0.01,0.01,0.02,,,,0.09,0.26,0.31,0.04,土銀,37.04%,富邦-彰化,25.93%,群益金鼎-延平,11.11%
8064,東捷,光電業,16.9,0.6,0.59,17.0,16.9,0.0,-2.59,560.84,0.0,0.0,0.0,0.0,,3.0,-25.0,36.0,-2.44,0.0,0.0,0.0,0.0,0.0,7.81,-0.0,-0.0,0.0,-49.0,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.18,0.35,4.0,9.0,18.0,0.02,0.05,0.13,,,,0.19,0.53,0.92,2.03,合庫-西台中,14.26%,(牛牛牛)亞-鑫豐,8.2%,元大-永春,5.7%
8066,來思達,貿易百貨,27.65,0.18,-1.27,27.3,27.5,-0.54,-0.9,32.27,7.0,0.0,0.0,0.0,,1.0,0.0,2.0,inf,0.0,0.0,0.0,7.0,0.02,3.62,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,2.0,3.0,5.0,-0.0,0.0,-0.0,,,,0.05,0.25,0.72,0.7,凱基-台北,21.88%,(牛牛牛)亞-網路,21.88%,凱基-中壢,9.38%
8067,志旭,電子通路業,9.0,0.0,2.0,9.18,9.0,0.0,-1.96,2.01,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,10.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,-0.0,0.03,0.03,,,,-0.14,0.13,0.42,0.17,凱基-新豐,50%,日盛-文化,0%,富邦-中壢,0%
8068,全達,電子通路業,25.4,-1.93,0.39,25.5,25.4,0.0,-1.55,62.21,2.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,9.24,0.0,0.0,0.0,-3.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,2.0,2.0,3.0,-0.03,-0.04,-0.03,,,,0.07,0.49,0.58,0.69,台新-新營,12.9%,兆豐-大安,8.06%,群益金鼎-古亭,8.06%
8069,元太,光電業,181.0,1.97,0.0,181.0,186.0,2.76,-0.8,23483.78,7297.0,2.0,10.0,-201.0,-21.1,2.0,-19.0,-1653.0,86.0,1252.0,0.11,4.06,5399.0,0.47,39.9,646.0,0.06,1.09,6260.0,0.55,-0.52,-0.19,-2.25,1.0,5.0,9.0,0.33,0.61,-1.12,3.0,7.0,13.0,0.02,0.64,-2.39,,,,5.5,8.55,4.8,-16.53,美林,15.19%,國泰證券,2.85%,元富-台中,1.97%
8070,長華*,電子通路業,32.4,0.93,0.31,32.5,32.7,0.93,-0.61,656.06,135.0,0.0,-1.0,0.0,-1.0,4.0,-34.0,59.0,-2.74,0.0,0.0,0.0,135.0,0.02,10.52,0.0,0.0,0.1,85.0,0.01,-0.0,0.0,-0.0,1.0,2.0,11.0,0.08,0.1,0.18,5.0,7.0,14.0,-0.0,-0.01,-0.02,,,,0.47,0.77,0.88,1.14,元富-文心,10.37%,新加坡商瑞銀,8.38%,美林,7.93%
8071,能率網通,電子零組件業,15.6,-1.58,0.0,15.6,15.5,-0.64,-0.96,269.18,2.0,0.0,0.0,0.0,,2.0,-61.0,1.0,-1.02,0.0,0.0,0.0,2.0,0.0,3.47,0.0,0.0,0.0,-66.0,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.44,5.0,7.0,13.0,-0.2,-0.34,-0.19,,,,-0.16,-0.12,0.14,0.21,華南永昌-淡水,5.2%,永豐金-中正,4.09%,國票證券,3.72%
8072,陞泰,電子通路業,33.45,1.67,0.9,33.75,32.6,-2.54,-4.82,2859.16,-142.0,1.0,22.0,-1.0,-1.05,3.0,223.0,-95.0,-1.43,0.0,0.0,0.0,-142.0,-0.18,1.41,0.0,0.0,0.05,-317.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,-0.34,-0.21,2.0,5.0,11.0,-1.35,-3.78,-3.46,,,,0.17,0.3,2.53,6.57,第一金-台中,1.29%,致和-崇德,1.15%,台新-新莊,1.05%
8074,鉅橡,電子零組件業,19.2,1.05,0.52,19.3,19.05,-0.78,-1.3,57.1,1.0,0.0,0.0,0.0,,2.0,7.0,-1.0,-1.14,0.0,0.0,0.0,1.0,0.0,2.98,0.0,0.0,0.16,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.02,0.02,0.04,3.0,6.0,12.0,0.09,0.09,0.08,,,,0.29,0.64,0.79,0.79,玉山-大里,29.82%,宏遠-館前,14.04%,群益金鼎,12.28%
8076,伍豐,電腦及週邊設備業,29.3,1.03,0.34,29.4,30.75,4.95,-1.6,4043.39,175.0,2.0,0.0,7.0,inf,2.0,-23.0,458.0,-20.91,0.0,0.0,0.0,-56.0,-0.02,3.97,231.0,0.08,0.81,289.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.18,0.04,3.0,7.0,11.0,0.1,0.11,0.12,,,,1.22,1.68,2.13,2.79,群益金鼎,4.82%,日盛證券,4.33%,兆豐-埔墘,4.08%
8077,洛��,觀光事業,,0.0,,,,0.0,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,51.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,
8080,永利聯合,建材營造,10.9,-0.46,0.0,10.9,10.85,-0.46,-0.46,16.21,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.05,,,,-0.12,-0.32,-0.42,,元大-竹北,50%,華南永昌-嘉義,31.25%,富邦-南屯,6.25%
8081,致新,半導體業,152.5,0.33,0.33,153.0,151.5,-0.66,-1.94,578.94,-56.0,4.0,0.0,1.0,inf,2.0,40.0,63.0,0.57,0.0,0.0,0.06,-54.0,-0.06,18.38,-2.0,-0.0,0.17,-66.0,-0.08,0.0,-0.0,0.04,0.0,0.0,3.0,-0.08,-0.12,-1.03,1.0,3.0,6.0,-0.12,-0.14,-0.99,,,,2.5,5.75,7.53,18.29,華南永昌-竹北,4.32%,元大-新莊,3.45%,摩根大通,3.11%
8083,瑞穎,電機機械,167.0,0.3,0.0,167.0,167.5,0.3,0.0,11.1,0.0,0.0,0.0,0.0,,1.0,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.33,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.02,-0.03,-0.01,0.0,2.0,6.0,-0.0,-0.0,0.0,-11.24,-57.70,-25.62,1.0,1.1,2.07,1.75,群益金鼎-士林,27.27%,美好-蘆洲,27.27%,元富-花蓮,0%
8084,巨虹,電子通路業,119.0,-4.8,0.0,119.0,119.0,0.0,-2.06,598.89,-25.0,,,,,,,,,0.0,0.0,0.0,-25.0,-0.04,0.49,0.0,0.0,0.02,-97.0,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,-0.36,-0.13,0.1,2.0,5.0,10.0,-0.77,-0.73,-0.22,,,,-3.8,-3.2,3.93,6.74,華南永昌-中正,5.68%,光和-高雄,3.34%,統一,2.34%
8085,福華,其他電子業,20.3,0.74,0.25,20.35,20.15,-0.74,-1.23,374.5,17.0,0.0,0.0,-22.0,-inf,5.0,74.0,184.0,1.49,0.0,0.0,0.0,17.0,0.01,0.72,0.0,0.0,0.0,-2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.04,-0.11,4.0,6.0,7.0,0.1,0.09,-0.02,,,,0.16,0.38,0.55,0.16,國票-安和,49.87%,凱基-台北,12%,中國信託-忠孝,8.27%
8086,宏捷科,半導體業,76.1,0.93,0.66,76.6,74.5,-2.1,-3.75,2892.29,-710.0,1.0,15.0,-5.0,-1.33,3.0,129.0,44.0,-0.66,-220.0,-0.11,0.1,-420.0,-0.21,9.55,-70.0,-0.04,1.4,-469.0,-0.24,-0.32,0.09,0.09,0.0,3.0,4.0,-1.03,-0.45,0.42,0.0,3.0,12.0,-1.15,-0.25,0.28,1.21,-70.67,-53.40,-1.06,-1.66,2.86,7.85,美商高盛,2.42%,元大-雙和,2.18%,國票-安和,1.76%
8087,華鎂鑫,光電業,26.9,0.56,0.19,26.95,26.95,0.19,0.0,33.82,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,-3.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.0,0.0,0.0,2.0,-0.02,0.12,-0.06,,,,0.03,0.66,0.74,0.11,群益金鼎-內湖,23.53%,台新-高雄,8.82%,新光-台中,5.88%
8088,品安,半導體業,23.7,-0.42,-0.63,23.55,23.8,0.42,-0.42,225.11,-6.0,1.0,-1.0,0.0,-1.0,3.0,1.0,0.0,-1.0,0.0,0.0,0.0,-6.0,-0.01,8.99,0.0,0.0,0.08,17.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.41,0.27,3.0,7.0,11.0,0.09,-0.05,0.53,,,,0.01,0.21,0.35,1.89,群益金鼎-新店,19.56%,元大-內湖,9.33%,群益金鼎-新竹,6.67%
8089,康全電訊,通信網路業,25.15,2.24,0.4,25.25,25.3,0.6,-0.59,185.02,-7.0,1.0,0.0,0.0,,2.0,0.0,23.0,inf,0.0,0.0,0.0,-7.0,-0.01,3.08,0.0,0.0,0.0,16.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.08,-0.59,4.0,5.0,7.0,0.17,-0.3,-0.54,,,,0.54,0.6,0.32,0.96,玉山-城中,8.65%,台新證券,7.57%,凱基-台北,5.95%
8091,翔名,電子零組件業,93.8,9.96,0.64,94.4,96.5,2.88,-2.33,6201.57,-202.0,4.0,7.0,4.0,-0.43,4.0,1216.0,475.0,-0.61,0.0,0.0,0.12,-241.0,-0.53,5.81,39.0,0.09,1.95,-125.0,-0.27,-0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.33,1.33,3.0,6.0,13.0,2.6,2.36,2.15,,,,8.76,12.94,15.42,19.12,國泰證券,2.32%,凱基-信義,2.26%,兆豐-台中,1.58%
8092,建暐,其他電子業,13.85,1.47,0.0,13.85,13.65,-1.44,-2.85,134.0,1.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0.0,-9.0,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.02,2.0,3.0,3.0,0.11,0.11,0.11,,,,-0.12,0.67,1.15,1.39,土銀-彰化,21.64%,永豐金-南投,11.19%,日茂,7.46%
8093,保銳,電子零組件業,11.55,-2.12,0.43,11.6,11.3,-2.16,-2.59,124.33,2.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.04,0.0,0.0,0.0,-28.0,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,-0.06,3.0,5.0,8.0,-0.07,-0.12,-0.53,,,,-0.32,-0.29,-0.55,-0.33,日盛-中壢,8.87%,群益金鼎-桃園,8.06%,凱基-士林,8.06%
8096,擎亞,電子通路業,12.1,0.41,-0.83,12.0,12.15,0.41,0.0,260.37,-1.0,1.0,0.0,0.0,,3.0,8.0,29.0,2.62,0.0,0.0,0.0,-1.0,-0.0,22.07,0.0,0.0,0.07,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.1,4.0,6.0,12.0,0.04,0.02,0.02,,,,0.17,0.33,0.41,0.31,元大-沙鹿,23.08%,元大-福營,12.69%,元富-吉利,7.69%
8097,常珵,通信網路業,68.3,8.41,0.0,68.3,68.2,-0.15,-2.15,2381.95,-381.0,1.0,8.0,-70.0,-9.75,2.0,253.0,-5.0,-1.02,0.0,0.0,0.0,-351.0,-0.74,1.62,-30.0,-0.06,2.58,-374.0,-0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.19,0.32,3.0,6.0,10.0,-0.09,-0.29,-0.49,,,,3.28,4.97,5.97,3.38,元大-雙和,4.58%,光和-和美,2.43%,日盛-和美,2.35%
8099,大世科,資訊服務業,39.2,-0.76,0.0,39.2,38.85,-0.89,-2.87,232.03,15.0,1.0,0.0,-1.0,-inf,2.0,-11.0,-2.0,-0.82,0.0,0.0,0.0,15.0,0.02,1.63,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,2.0,5.0,0.05,0.05,0.05,,,,0.01,1.05,2.02,2.6,統一-士林,47.84%,國票-安和,28.88%,統一-南京,8.62%
8101,華冠,通信網路業,6.06,-1.46,0.0,6.06,6.04,-0.33,-1.15,37.07,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.09,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.08,,,,-0.11,-0.09,-0.12,,元大-台北,59.46%,新光-台中,10.81%,中國信託,8.11%
8103,瀚荃,電子零組件業,33.9,1.19,0.0,33.9,33.5,-1.18,-2.47,190.54,-13.0,0.0,0.0,0.0,,2.0,-11.0,-4.0,-0.64,0.0,0.0,0.0,-14.0,-0.02,10.5,1.0,0.0,0.64,-48.0,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.07,-0.1,2.0,4.0,8.0,-0.01,-0.02,-0.3,,,,0.08,0.63,0.97,1.22,元富-松德,13.09%,美林,5.24%,合庫-西台中,3.14%
8104,錸寶,光電業,39.45,9.89,6.08,41.85,39.25,-0.51,-8.08,3785.67,-577.0,2.0,1.0,4.0,3.0,2.0,397.0,-144.0,-1.36,0.0,0.0,0.0,-579.0,-0.78,1.9,2.0,0.0,0.13,-888.0,-1.19,0.0,0.0,0.0,0.0,0.0,0.0,-1.05,-1.07,-0.83,1.0,3.0,10.0,-0.71,-0.86,-0.95,,,,2.53,4.29,4.82,4.78,元大-金華,1.37%,國泰-敦南,1.06%,中國信託-永康,0.71%
