id,name,category,昨日收盤價,昨日漲跌幅,開盤位置,開盤價,收盤價,漲跌幅,A轉跌幅,成交量,三大買賣超,融券5N,前日融券,昨日融券,昨日融券5MAX,昨日融券10MAX,昨日融券20MAX,融券差額(張),昨日融券5增張,融券增加,融資5N,昨日融資,融資差額(張),投信買賣超(張),投信買賣超%,投信持股比例,外資買賣超(張),外資買賣超%,外資持股比例,自營商買賣超(張),自營商買賣超%,自營商持股比例,主力買賣超(張),主力今日%,主力5買%,主力10買%,主力20買%,月增率%,年增率%,累計年增率%,ma5距離,ma10距離,ma20距離,ma60距離,買超主力,買超趴數,買超主力2,買超趴數2,買超主力3,買超趴數3
6275,元山,電子零組件業,35.5,1.0,-0.85,35.2,35.6,0.28,-0.56,380.12,97.0,0.0,0.0,-14.0,0.0,3.0,56.0,-46.0,-16.0,2.29,1.0,-36.0,-12.0,0.0,0.0,0.0,97.0,0.14,3.03,0.0,0.0,0.29,-39.0,-0.06,-0.11,-0.19,-3.11,,,,0.19,0.06,-0.17,1.41,凱基-台北,13.42%,凱基-雙和,7.89%,華南永昌-高雄,7.63%
6276,安鈦克,電腦及週邊設備業,39.8,2.05,-0.38,39.65,41.3,3.77,-1.67,615.08,-3.0,0.0,-2.0,0.0,1.0,1.0,156.0,-7.0,-11.0,-inf,1.0,17.0,-57.0,0.0,0.0,0.0,-14.0,-0.04,8.3,11.0,0.03,0.38,4.0,0.01,-0.38,0.34,3.38,,,,2.26,3.19,6.1,15.83,國票-中和,6.34%,元大-上新莊,4.55%,凱基-站前,3.58%
6277,宏正,電腦及週邊設備業,85.6,0.12,-0.7,85.0,85.3,-0.35,-0.23,145.72,-44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,-2.0,2.0,0.0,0.0,0.02,-57.0,-0.05,10.84,13.0,0.01,0.29,-59.0,-0.05,-0.12,-0.27,-0.57,,,,-0.02,0.14,0.1,0.85,台新證券,8.9%,元大-敦化,4.79%,中國信託-新竹,4.11%
6278,台表科,光電業,101.0,-0.49,0.0,101.0,99.1,-1.88,-1.88,2209.38,-1072.0,3.0,8.0,-2.0,8.0,8.0,31.0,102.0,5.0,-52.0,3.0,45.0,84.0,153.0,0.05,1.15,-1221.0,-0.42,23.94,-4.0,-0.0,0.66,-888.0,-0.3,-0.2,0.01,-0.03,,,,-1.3,-0.61,1.1,2.18,彰銀,7.2%,香港上海匯豐,3.3%,永豐金證券,2.85%
6279,胡連,電子零組件業,146.5,-0.34,0.34,147.0,148.0,1.02,-1.0,1439.47,238.0,3.0,2.0,1.0,2.0,4.0,15.0,-4.0,2.0,-5.0,4.0,48.0,-99.0,75.0,0.08,0.64,58.0,0.06,7.25,105.0,0.11,0.62,318.0,0.32,0.72,0.69,1.29,,,,1.9,3.3,5.22,4.12,統一,13.27%,台灣摩根士丹利,4.73%,港商野村,3.75%
6281,全國電,電子通路業,85.1,0.47,-0.71,84.5,84.6,-0.59,0.0,8.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.01,1.72,0.0,0.0,0.29,0.0,0.0,0.0,-0.0,0.01,,,,-0.26,-0.27,0.13,-0.41,凱基-台北,62.5%,永豐金-竹科,12.5%,元大-高雄,12.5%
6282,康舒,電子零組件業,45.0,3.21,0.89,45.4,45.35,0.78,-2.68,63386.67,-2668.0,2.0,-243.0,1506.0,1506.0,1506.0,1506.0,772.0,-62.0,-0.49,4.0,1244.0,386.0,1018.0,0.19,1.24,-4607.0,-0.88,12.69,921.0,0.18,1.29,-3496.0,-0.66,1.02,2.72,1.95,,,,1.32,1.61,3.28,4.23,台灣摩根士丹利,1.83%,永豐金證券,1.16%,群益金鼎,0.84%
6283,淳安,其他電子業,31.5,1.61,-0.32,31.4,31.95,1.43,-0.78,167.84,58.0,1.0,-1.0,4.0,4.0,4.0,5.0,0.0,2.0,-1.0,3.0,10.0,-7.0,0.0,0.0,0.0,59.0,0.04,20.23,-1.0,-0.0,0.18,14.0,0.01,0.0,0.01,0.02,,,,0.65,0.4,0.55,-1.11,凱基-台北,13.69%,美林,7.74%,新加坡商瑞銀,7.74%
6284,佳邦,電子零組件業,57.3,0.35,1.05,57.9,57.3,0.0,-1.04,224.06,31.0,1.0,-5.0,2.0,2.0,2.0,11.0,0.0,-4.0,-1.0,4.0,146.0,-63.0,0.0,0.0,0.25,32.0,0.02,2.59,-1.0,-0.0,0.17,-25.0,-0.02,0.21,0.46,0.12,,,,0.22,0.42,1.37,0.17,合庫-台中,8.93%,元大-成功,6.7%,台灣摩根士丹利,5.8%
6285,啟��,通信網路業,87.5,0.23,0.69,88.1,88.3,0.91,-0.34,3675.55,41.0,5.0,9.0,62.0,62.0,66.0,328.0,6.0,77.0,-0.9,1.0,18.0,-149.0,0.0,0.0,1.1,4.0,0.0,19.69,37.0,0.01,0.6,483.0,0.12,0.46,-0.9,-7.06,,,,0.98,2.14,0.58,-3.05,元富,14.53%,美商高盛,6.96%,新加坡商瑞銀,3.35%
6287,元隆,半導體業,21.2,0.95,-3.3,20.5,21.0,-0.94,0.0,17.34,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,凱基-東勢,41.18%,群益金鼎-中壢,23.53%,中國信託-文心,11.76%
6288,聯嘉,汽車工業,31.5,0.16,0.0,31.5,32.2,2.22,-1.08,8037.79,-1435.0,1.0,-571.0,-47.0,712.0,712.0,712.0,-198.0,-2347.0,3.21,3.0,-23.0,355.0,-413.0,-0.22,0.67,-1016.0,-0.54,5.94,-6.0,-0.0,0.01,-1288.0,-0.68,-3.54,-2.12,-2.49,,,,0.46,-0.27,0.14,1.15,凱基-台北,3.02%,富邦-忠孝,1.74%,兆豐-台中,1.18%
6289,華上,光電業,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6290,良維,電子零組件業,56.8,0.35,0.35,57.0,56.4,-0.7,-1.05,1108.16,-277.0,3.0,-38.0,12.0,41.0,41.0,190.0,-19.0,6.0,-2.58,2.0,119.0,-90.0,0.0,0.0,0.02,-272.0,-0.18,8.08,-5.0,-0.0,0.27,-386.0,-0.25,-0.75,-1.96,-2.78,,,,-0.2,-0.72,-1.67,-7.97,元大-高雄,8.12%,中國信託,3.61%,凱基-台北,2.98%
6291,沛亨,半導體業,250.0,5.49,-0.6,248.5,241.5,-3.4,-4.36,309.14,8.0,5.0,2.0,8.0,8.0,8.0,8.0,22.0,21.0,1.75,2.0,-15.0,-10.0,0.0,0.0,0.0,-2.0,-0.0,0.39,10.0,0.02,0.09,1.0,0.0,-0.32,-0.28,-0.4,,,,10.6,32.5,53.28,85.71,台新-台南,6.15%,群益金鼎-台北,3.56%,大展,3.24%
6292,迅德,電子零組件業,45.15,-0.55,0.0,45.15,45.1,-0.11,-0.33,28.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.01,0.05,-0.14,,,,-0.08,-0.02,0.23,0.62,臺銀-民權,17.86%,元大-屏南,17.86%,華南永昌-麻豆,7.14%
6294,智基,文化創意業,108.0,0.0,0.0,108.0,108.5,0.46,0.0,16.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,-4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.12,,,,0.0,-0.3,0.3,-3.04,兆豐-彰化,11.76%,元富-城東,11.76%,臺銀-金山,5.88%
6404,通訊-KY,資訊服務業,22.8,0.0,-0.44,22.7,21.75,-4.61,-4.19,10.01,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,0.0,0.0,0.75,0.0,0.0,-0.0,0.0,0.0,,,,-0.88,-0.65,-0.36,,元大-淡水,50%,富邦-宜蘭,20%,元大-西門,0%
6405,悅城,光電業,22.8,-0.44,-0.22,22.75,22.65,-0.66,-0.88,107.02,-4.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,-2.0,,2.0,2.0,-19.0,0.0,0.0,0.0,-4.0,-0.01,0.47,0.0,0.0,0.07,-14.0,-0.02,-0.08,-0.36,-1.27,,,,-0.19,-0.27,-0.1,0.38,玉山-高雄,20.56%,宏遠-光隆,9.35%,致和-佳里,6.54%
6409,旭隼,其他電子業,1940.0,4.86,0.0,1940.0,1900.0,-2.06,-4.52,187.11,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,-1.0,1.0,0.0,0.66,0.0,0.0,67.94,3.0,0.0,0.23,-2.0,-0.0,0.03,0.04,-0.02,,,,44.0,89.5,121.5,150.67,摩根大通,24.6%,港商野村,2.14%,凱基-台北,2.14%
6411,晶焱,半導體業,111.5,1.36,0.0,111.5,110.5,-0.9,-0.9,452.14,75.0,3.0,-10.0,5.0,18.0,18.0,25.0,-8.0,16.0,-2.6,0.0,-58.0,-149.0,0.0,0.0,0.0,82.0,0.08,9.74,-7.0,-0.01,0.3,-48.0,-0.05,0.25,0.04,0.02,,,,0.7,1.8,3.6,-4.75,港商野村,18.36%,台新-松江,9.07%,富邦-東門,4.2%
6412,群電,電子零組件業,84.0,0.12,0.0,84.0,84.3,0.36,-0.59,362.9,130.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,,2.0,16.0,1.0,167.0,0.04,1.39,-13.0,-0.0,14.47,-24.0,-0.01,0.22,52.0,0.01,0.07,0.17,0.23,,,,0.1,0.96,3.0,2.82,港商野村,18.73%,香港上海匯豐,11.85%,美商高盛,7.71%
6414,樺漢,電腦及週邊設備業,284.0,1.43,-0.53,282.5,279.5,-1.58,-1.06,1116.6,92.0,0.0,-9.0,-24.0,0.0,172.0,403.0,-1.0,-150.0,-0.96,3.0,81.0,4.0,0.0,0.0,0.96,87.0,0.09,28.32,5.0,0.0,0.01,-266.0,-0.26,-0.12,0.59,3.37,,,,-0.6,-2.65,5.32,22.12,摩根大通,8.77%,美商高盛,6.18%,臺銀,4.57%
6415,矽力*-KY,半導體業,400.5,0.88,0.0,400.5,398.0,-0.62,-1.0,1309.05,12.0,4.0,27.0,7.0,35.0,35.0,323.0,8.0,51.0,0.14,1.0,-27.0,28.0,-5.0,-0.0,2.28,37.0,0.01,89.44,-20.0,-0.01,0.19,31.0,0.01,0.21,-0.31,-1.09,,,,3.6,10.7,-11.35,-72.62,台灣摩根士丹利,11.31%,台灣匯立證券,9.85%,凱基-台北,3.13%
6416,瑞祺電通,通信網路業,101.0,0.0,0.0,101.0,102.5,1.49,-0.97,335.19,65.0,2.0,-1.0,0.0,1.0,3.0,8.0,0.0,0.0,,1.0,-5.0,2.0,0.0,0.0,1.44,60.0,0.08,1.62,5.0,0.01,0.28,53.0,0.07,0.05,0.28,-0.05,,,,1.2,1.71,3.31,-0.79,元富-城東,16.42%,凱基-台北,5.97%,摩根大通,5.07%
6417,韋僑,通信網路業,156.5,0.64,0.32,157.0,157.0,0.32,-4.27,1448.61,5.0,1.0,6.0,-1.0,6.0,10.0,10.0,-3.0,-15.0,2.0,4.0,109.0,50.0,0.0,0.0,0.84,-44.0,-0.1,10.03,49.0,0.12,0.49,-36.0,-0.09,0.13,0.19,-0.28,,,,3.6,4.0,5.55,9.12,國票-天祥,5.04%,元富-宜蘭,2.07%,新光-新竹,2.07%
6418,詠昇,電子零組件業,18.7,1.08,-0.53,18.6,18.65,-0.27,-0.27,19.66,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,1.0,-1.0,-2.0,0.0,0.0,0.0,2.0,0.01,0.65,0.0,0.0,0.23,0.0,0.0,0.05,-0.34,-0.15,,,,0.07,0.08,-0.23,0.63,元富-文心,10%,凱基-台北,10%,富邦-岡山,5%
6419,京晨科,光電業,31.0,-2.67,1.29,31.4,30.55,-1.45,-2.71,9.04,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,12.23,0.0,0.0,0.02,0.0,0.0,0.0,-0.0,-0.0,,,,-0.55,-0.43,-0.8,,元大-太平,11.11%,元大-士林,11.11%,凱基-三多,11.11%
6425,易發,電機機械,21.05,1.2,-0.24,21.0,21.15,0.48,-1.86,32.26,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,-1.0,0.0,0.0,0.0,-2.0,-0.0,0.23,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.03,,,,0.25,0.3,0.22,0.37,玉山證券,31.25%,台新-新莊,9.38%,華南永昌-台中,9.38%
6426,統新,通信網路業,61.0,-2.4,1.31,61.8,61.5,0.82,-0.49,29.58,-9.0,4.0,2.0,0.0,3.0,3.0,3.0,1.0,7.0,inf,4.0,18.0,5.0,0.0,0.0,0.0,-7.0,-0.02,6.71,-2.0,-0.01,0.13,1.0,0.0,0.01,-0.04,-0.18,,,,0.18,0.93,1.28,-1.8,元富-西松,20%,群益金鼎-東門,20%,兆豐-景美,6.67%
6431,光麗-KY,生技醫療業,20.15,0.0,1.74,20.5,20.3,0.74,-0.98,22.03,0.0,0.0,,,,,,,0.0,,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,55.27,0.0,0.0,0.11,0.0,0.0,0.0,-0.0,-0.01,,,,-0.03,-0.32,-0.62,-0.6,兆豐-來福,50%,華南永昌-朴子,13.64%,光和-花壇,9.09%
6432,今展科,電子零組件業,37.5,0.13,-1.07,37.1,36.9,-1.6,-1.34,111.15,30.0,0.0,0.0,0.0,1.0,1.0,137.0,0.0,-7.0,,3.0,-11.0,-35.0,0.0,0.0,0.0,30.0,0.1,2.76,0.0,0.0,0.0,-13.0,-0.04,0.09,0.85,-0.29,,,,-0.54,-0.62,-0.39,0.58,亞東-高雄,17.12%,凱基-台北,13.51%,港商野村,9.01%
6435,大中,半導體業,103.5,0.49,0.48,104.0,104.0,0.48,0.0,55.56,22.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,,1.0,-3.0,-3.0,0.0,0.0,0.0,22.0,0.07,0.92,0.0,0.0,1.09,18.0,0.05,-0.01,-0.04,-0.2,,,,0.7,0.75,1.0,-0.47,凱基-台北,30.36%,元富-新店,14.29%,摩根大通,8.93%
6438,迅得,其他電子業,110.0,-5.98,0.0,110.0,108.5,-1.36,-1.36,1492.68,-686.0,1.0,0.0,6.0,6.0,6.0,7.0,-1.0,-3.0,-1.17,3.0,277.0,298.0,-144.0,-0.21,0.05,-538.0,-0.8,15.61,-4.0,-0.01,2.08,-282.0,-0.42,-1.06,-2.33,-2.72,-10.64,10.47,25.21,-3.8,-4.95,-6.2,0.52,國票-安和,10.45%,華南永昌-大安,5.69%,元大-新盛,3.01%
6441,廣錠,電腦及週邊設備業,63.7,1.76,0.47,64.0,63.1,-0.94,-2.62,627.14,-51.0,1.0,-148.0,-166.0,-8.0,349.0,349.0,2.0,-611.0,-1.01,1.0,-3.0,-4.0,0.0,0.0,0.0,-55.0,-0.1,3.06,4.0,0.01,1.33,-28.0,-0.05,-0.24,3.18,4.09,,,,0.1,-1.45,2.98,3.26,富邦-宜蘭,3.51%,元大-復北,3.35%,元大-樹林,3.19%
6442,光聖,通信網路業,52.3,0.77,0.0,52.3,52.4,0.19,-0.57,133.36,-1.0,3.0,1.0,1.0,1.0,4.0,89.0,0.0,3.0,-1.0,3.0,16.0,72.0,0.0,0.0,0.0,-1.0,-0.0,31.47,0.0,0.0,0.06,11.0,0.02,0.09,0.19,0.04,,,,0.38,0.82,1.29,0.49,台灣企銀-北高雄,60.15%,國票-和平,5.26%,台灣企銀-嘉義,4.51%
6443,元晶,光電業,35.8,0.56,0.14,35.85,35.3,-1.4,-1.81,4743.06,-1501.0,0.0,-1.0,0.0,12.0,12.0,745.0,-96.0,-36.0,-inf,3.0,-232.0,332.0,-74.0,-0.02,0.0,-1233.0,-0.26,18.49,-194.0,-0.04,0.47,-1041.0,-0.22,-0.04,0.61,-2.47,,,,-0.28,-0.12,0.16,-1.89,凱基-板橋,2.57%,華南永昌-淡水,2.21%,台新-屏東,1.86%
6446,藥華藥,生技醫療業,350.0,3.09,0.0,350.0,345.5,-1.29,-1.99,1662.36,-170.0,,,,,,,,,,,,,0.0,0.0,0.83,-173.0,-0.05,13.47,3.0,0.0,0.01,-364.0,-0.11,-0.22,-1.72,-2.96,,,,1.9,3.2,-0.65,-54.51,第一金-新竹,2.11%,香港上海匯豐,2.11%,凱基-台北,1.44%
6449,鈺邦,電子零組件業,51.7,1.57,-0.97,51.2,52.4,1.35,-0.57,104.56,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,11.0,8.0,0.0,0.0,0.0,20.0,0.02,0.45,-1.0,-0.0,0.59,4.0,0.0,-0.03,-0.03,-0.03,,,,0.48,0.38,0.22,-0.3,凱基-台北,20%,群益金鼎-高雄,16.19%,美商高盛,10.48%
6451,訊芯-KY,半導體業,91.8,3.15,-0.33,91.5,90.8,-1.09,-0.87,192.7,-14.0,1.0,1.0,0.0,1.0,4.0,4.0,0.0,-1.0,,0.0,-120.0,-22.0,0.0,0.0,0.09,-15.0,-0.01,63.79,1.0,0.0,1.69,-1.0,-0.0,0.14,0.94,1.19,,,,1.14,1.39,5.34,6.81,群益金鼎,7.77%,凱基-台北,7.25%,永豐金-台南,4.66%
6456,GIS-KY,光電業,73.5,0.27,0.0,73.5,74.5,1.36,0.0,1357.57,-404.0,2.0,0.0,6.0,6.0,6.0,1202.0,6.0,6.0,0.0,4.0,-125.0,40.0,87.0,0.03,0.81,-504.0,-0.15,50.06,13.0,0.0,0.96,-198.0,-0.06,-0.31,-0.46,-1.49,,,,0.28,-0.44,-0.7,-5.23,國票-安和,7.36%,美林,5.15%,國泰證券,4.79%
6457,紘康,半導體業,51.8,0.0,-0.58,51.5,51.3,-0.97,-0.39,26.77,7.0,0.0,0.0,0.0,9.0,9.0,13.0,0.0,0.0,,2.0,-8.0,-1.0,0.0,0.0,0.0,7.0,0.02,1.47,0.0,0.0,0.16,-3.0,-0.01,-0.02,-0.26,-0.49,,,,-0.4,0.03,0.33,-5.44,凱基-台北,18.52%,新光,3.7%,美好-基隆,3.7%
6461,益得,生技醫療業,37.3,2.61,0.4,37.45,36.9,-1.07,-1.86,1096.6,-234.0,0.0,,,,,,,0.0,0.0,0.0,-21.0,-30.0,0.0,0.0,0.0,-234.0,-0.2,0.85,0.0,0.0,0.72,-198.0,-0.17,0.14,0.22,-0.26,,,,0.41,1.01,1.92,3.4,富邦-台北,5.1%,群益金鼎-嘉義,3.92%,富邦-員林,3.01%
6462,神盾,半導體業,85.6,-0.47,0.82,86.3,85.5,-0.12,-0.93,110.92,14.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,2.0,-18.0,3.0,0.0,0.0,0.0,16.0,0.02,13.31,-2.0,-0.0,2.46,-12.0,-0.02,0.07,0.05,0.34,,,,-0.02,0.4,1.15,0.8,元大-中壢,17.12%,元大-東蘆,8.11%,新加坡商瑞銀,7.21%
6464,台數科,其他,93.0,0.0,0.0,93.0,93.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.01,,,,0.04,-0.05,1.13,2.44,台新-台中,75%,合庫-台中,12.5%,(牛牛牛)亞-鑫豐,12.5%
6465,威潤,通信網路業,21.75,-1.58,0.46,21.85,22.85,5.06,0.0,157.24,2.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.01,0.2,0.0,0.0,0.0,26.0,0.08,0.15,0.12,-0.24,,,,0.86,1.3,1.25,1.93,光和-溪湖,19.11%,統一-彰化,9.55%,玉山證券,8.92%
6469,大樹,生技醫療業,353.0,0.28,0.57,355.0,352.0,-0.28,-1.95,372.12,-141.0,1.0,-7.0,2.0,2.0,4.0,8.0,0.0,-12.0,-1.0,4.0,-6.0,4.0,-61.0,-0.07,0.68,-79.0,-0.09,8.71,-1.0,-0.0,0.17,-83.0,-0.09,-0.78,-1.98,-4.56,,,,-3.2,-7.9,-25.1,-24.59,凱基-台北,9.68%,富邦-和美,4.84%,富邦-左營,3.76%
6470,宇智,通信網路業,64.0,-1.23,0.0,64.0,68.6,7.19,0.0,4914.04,480.0,4.0,-15.0,6.0,37.0,37.0,95.0,28.0,33.0,3.67,1.0,-154.0,-173.0,0.0,0.0,0.0,458.0,1.22,5.26,22.0,0.06,0.06,810.0,2.15,1.66,1.53,-1.71,,,,3.46,5.03,6.16,4.08,統一-板橋,6.63%,美林,4.35%,永豐金-中正,3.99%
6472,保瑞,生技醫療業,762.0,0.13,0.66,767.0,761.0,-0.13,-1.3,1225.81,-134.0,4.0,-29.0,1.0,17.0,17.0,131.0,3.0,-9.0,2.0,4.0,97.0,28.0,0.0,0.0,4.54,-133.0,-0.17,12.85,-1.0,-0.0,0.72,-114.0,-0.15,-0.88,-2.67,-5.45,,,,-4.4,-13.4,-21.3,43.16,宏遠證券,2.61%,凱基-台北,1.39%,花旗環球,1.31%
6477,安集,光電業,51.9,1.96,-0.77,51.5,51.3,-1.16,-1.54,873.99,-218.0,3.0,5.0,22.0,22.0,31.0,45.0,-20.0,3.0,-1.91,2.0,-60.0,-16.0,0.0,0.0,1.66,-218.0,-0.18,1.89,0.0,0.0,0.8,-119.0,-0.1,-0.06,-0.07,-2.66,,,,0.24,0.21,-0.02,-0.0,永豐金-羅東,5.84%,富邦-文化,3.43%,新光-高雄,2.86%
6482,弘煜科,文化創意業,42.8,0.12,0.93,43.2,44.7,4.44,0.0,33.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,4.97,0.0,0.0,0.0,-6.0,-0.03,-0.02,-0.05,-0.13,,,,1.37,0.84,,,元大-中壢,30.3%,大昌-新店,6.06%,台灣企銀-桃園,6.06%
6485,點序,半導體業,112.0,8.21,-0.89,111.0,109.0,-2.68,-3.11,2472.74,-259.0,2.0,-5.0,60.0,60.0,67.0,67.0,-27.0,56.0,-1.45,2.0,474.0,-156.0,0.0,0.0,0.11,-206.0,-0.46,7.13,-53.0,-0.12,1.86,-402.0,-0.9,0.4,-0.8,-0.68,,,,3.24,5.22,7.97,11.97,富邦-中和,1.74%,元富-潮州,1.62%,華南永昌-竹北,1.62%
6486,互動,通信網路業,75.7,0.4,0.79,76.3,76.1,0.53,-0.26,83.08,6.0,5.0,10.0,73.0,73.0,73.0,73.0,4.0,85.0,-0.95,2.0,6.0,-9.0,0.0,0.0,0.0,6.0,0.01,1.26,0.0,0.0,0.17,-1.0,-0.0,-0.18,-0.22,-0.26,,,,0.9,1.8,3.03,5.08,國票-北高雄,16.87%,凱基-台北,7.23%,元富-大昌,6.02%
6488,環球晶,半導體業,504.0,-0.98,0.6,507.0,504.0,0.0,-0.59,617.22,11.0,2.0,5.0,3.0,5.0,28.0,28.0,0.0,-5.0,-1.0,3.0,13.0,-50.0,18.0,0.0,1.23,-4.0,-0.0,24.84,-3.0,-0.0,1.09,111.0,0.03,0.07,0.02,-0.16,,,,-0.6,7.6,18.88,7.11,美商高盛,8.59%,凱基,8.43%,統一,6%
6491,晶碩,生技醫療業,360.5,-0.55,1.66,366.5,366.0,1.53,-0.68,454.83,-8.0,1.0,-1.0,-3.0,1.0,3.0,12.0,0.0,-8.0,-1.0,5.0,22.0,40.0,-3.0,-0.0,0.0,-15.0,-0.02,12.8,10.0,0.01,0.57,11.0,0.02,-0.7,-1.05,-4.28,,,,3.3,2.45,-4.98,-36.09,富邦證券,6.81%,美林,6.15%,凱基-台北,5.49%
6492,生華科,生技醫療業,52.2,0.38,0.0,52.2,51.9,-0.57,-0.57,44.29,-6.0,,,,,,,,,,,,,0.0,0.0,0.0,-6.0,-0.01,4.34,0.0,0.0,0.0,0.0,0.0,-0.07,-0.01,-0.18,,,,-0.24,-0.14,0.96,-1.82,元大證券,13.64%,永豐金-敦北,11.36%,元大-屏南,6.82%
6494,九齊,半導體業,68.9,0.73,-1.16,68.1,68.8,-0.15,-0.15,77.47,0.0,1.0,0.0,1.0,1.0,2.0,21.0,-1.0,-25.0,-2.0,3.0,9.0,-5.0,0.0,0.0,0.0,0.0,0.0,4.99,0.0,0.0,1.5,1.0,0.0,0.08,0.12,-0.28,,,,0.44,1.0,1.42,-3.98,群益金鼎-天母,23.38%,元大-東泰,6.49%,玉山-景美,5.19%
6496,科懋,生技醫療業,31.6,0.48,0.0,31.6,31.2,-1.27,-1.27,40.26,-1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,0.0,-2.0,-3.0,0.0,0.0,0.0,-1.0,-0.0,0.5,0.0,0.0,0.0,-15.0,-0.03,-0.04,-0.06,-0.23,,,,-0.34,-0.85,-1.33,-0.51,第一金-自由,5%,玉山證券,5%,元大-大灣,5%
6499,益安,生技醫療業,57.4,0.35,0.17,57.5,56.9,-0.87,-1.22,67.24,-13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,1.0,-15.0,-2.0,0.0,0.0,0.71,-13.0,-0.01,12.51,0.0,0.0,0.08,-19.0,-0.02,-0.0,-0.04,-0.33,,,,-0.04,-0.03,-0.7,-1.45,元富,11.94%,元大-八德,7.46%,永豐金-台中,5.97%
6504,南六,其他,83.9,0.84,-0.72,83.3,84.0,0.12,-1.06,49.22,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-5.0,-2.0,0.0,0.0,0.0,-2.0,-0.0,4.68,0.0,0.0,0.55,0.0,0.0,-0.0,0.01,0.1,,,,0.16,-0.06,0.27,3.01,元富,24.49%,美林,6.12%,合庫證券,4.08%
6505,台塑化,油電燃氣業,86.2,-0.23,1.04,87.1,85.5,-0.81,-2.06,1151.89,-188.0,0.0,0.0,-1.0,0.0,1.0,11.0,-2.0,-12.0,1.0,3.0,-4.0,36.0,21.0,0.0,0.28,-248.0,-0.0,6.78,39.0,0.0,0.22,-326.0,-0.0,-0.0,0.0,0.05,,,,-0.7,-1.97,-1.45,-0.14,摩根大通,6.25%,法銀巴黎,2.95%,國票證券,2.78%
6506,雙邦,紡織纖維,19.5,0.0,0.0,19.5,19.5,0.0,0.0,13.28,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,-3.0,-0.0,1.34,0.0,0.0,0.01,0.0,0.0,-0.0,0.0,0.01,,,,-0.0,-0.01,-0.02,-0.39,國泰-松江,15.38%,凱基-羅東,15.38%,元大-大里,15.38%
6508,惠光,農業科技,36.85,0.0,0.14,36.9,37.2,0.95,-0.27,109.14,39.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,-1.0,2.0,-15.0,-2.0,0.0,0.0,0.0,39.0,0.05,1.25,0.0,0.0,0.13,-12.0,-0.01,-0.27,-0.29,-0.97,,,,0.15,-0.09,-0.23,-1.51,摩根大通,18.35%,凱基-台北,11.93%,新加坡商瑞銀,5.5%
6509,聚和,化學工業,44.95,1.24,0.33,45.1,45.55,1.33,-0.65,1708.74,388.0,1.0,4.0,-4.0,4.0,83.0,98.0,0.0,-11.0,-1.0,3.0,33.0,21.0,0.0,0.0,0.0,358.0,0.21,2.61,30.0,0.02,0.28,266.0,0.15,0.41,-0.43,-0.47,,,,0.78,0.78,1.64,0.47,凱基-台北,11.88%,摩根大通,5.91%,新加坡商瑞銀,4.68%
